,,0,1,2,3,4,5
100,0,12.139880204672489,0.4642529693387604,0.08986882153233523,0.08026350665341073,-0.2302881152095215,0.9285714285714286
100,1,23.42397083645353,0.14346846254050863,0.13443324510211388,0.12834391930377934,-0.13955199686756875,0.8571428571428572
100,2,21.352908111367157,0.1860785625067393,0.17092294795084376,0.2562221202380637,-0.11158749703408587,0.8928571428571429
100,3,34.557679082567155,0.1750247712956201,0.14764822474901962,0.16000401207364806,-0.10023078456128193,0.9642857142857143
100,4,6.89547359279457,1.7479744157550732e-06,7.032574604342542e-07,8.501108496539964e-07,-0.4520485907916652,0.75
100,5,27.01450147812367,0.2611379927981297,0.2863344258054149,0.11067032906433803,-0.11703213118312232,0.9642857142857143
100,6,13.980859723877195,0.057527793437949726,0.04230154090960265,0.028590093632024093,-0.1458570876042308,0.9285714285714286
100,7,7.1984717302929715,0.006255163028210732,0.0008271789747487388,0.003894525295386114,-0.4357782540663253,0.8928571428571429
100,8,35.28365646769806,0.831944669174273,0.5313620058161435,0.26325245013506615,-0.088728192891112,1.0
100,9,7.460328942014682,0.03153629906315223,0.08692445568141703,0.07408639159823,-0.3283689153605986,0.8928571428571429
100,10,13.463641503081654,0.09630260796630884,0.05903404019349237,0.05809645752422876,-0.16442048952747532,0.9285714285714286
100,11,6.938829864442322,0.000602315482322179,0.0004474723547125467,0.0005038749729737056,-0.44439119690132833,0.8928571428571429
100,12,10.502153518921652,0.035153530540988125,0.057428573290989014,0.050850995218045585,-0.3094332034478094,0.9285714285714286
100,13,48.64402936367165,0.6637741567041063,0.2221688569379749,0.40754090157315875,-0.080153450611659,1.0
100,14,27.826599017614544,0.15692889729440787,0.06637983762504888,0.0775899121518126,-0.28686772108234576,0.8928571428571429
100,15,10.09249321773474,0.05663983546303498,0.015158142231997955,0.009740027550443743,-0.40393912844622,0.8928571428571429
100,16,22.507029849727104,0.0931658407943866,0.10736311881376895,0.14738900260036492,-0.1557755619486943,0.8928571428571429
100,17,9.196366824237646,0.10710319901727818,0.04540530254438972,0.08068278753502768,-0.30573232324872124,0.8928571428571429
100,18,8.70351829163949,0.02365091665117181,0.01339608913608415,0.014859076825948265,-0.37230833612509395,0.9285714285714286
100,19,16.939518231698965,0.21247447674047545,0.15596129129669775,0.08945588458918038,-0.11803345806960348,0.9642857142857143
100,20,12.251551551558556,0.07173106905505947,0.018694702184745168,0.011784111849447887,-0.3122452985579672,0.7857142857142857
100,21,20.202329831819902,0.4552109929527575,0.27776397449965173,0.14928974198211753,-0.09589413920246043,0.9285714285714286
100,22,8.064473560762305,0.037788047009312785,0.09333463910768229,0.08175989332180084,-0.38190580473839003,0.8214285714285714
100,23,6.854936619162777,0.0007396861107776534,0.0005215420132011869,0.0004267436152449563,-0.44831213326509894,0.7857142857142857
100,24,34.095627068045445,0.24898861125666713,0.19379809871148415,0.27724679827515974,-0.10673956850248408,1.0
100,25,7.320314995396086,0.2067220288516472,0.12911577123740187,0.17771890843474802,-0.31940200482793174,0.8214285714285714
100,26,8.997119426003213,0.059600570939545336,0.02496490284425582,0.010676531106383065,-0.36310566554020113,0.9642857142857143
100,27,7.264753230173082,0.004244628069122689,0.0013422519484705808,0.0032811395020505263,-0.42278559400108734,0.9642857142857143
100,28,47.888678076567295,0.41630488788877196,0.3130168904092626,0.4294783368175221,-0.08506349636632453,1.0
100,29,7.389626711009494,0.37128593931854603,0.06983901179379852,0.09043373246055841,-0.3246094307451907,0.8928571428571429
100,30,6.993075506119524,0.011493718929974512,0.006196107546171421,0.007507632754878922,-0.4405081341021828,0.9285714285714286
100,31,62.229717215978944,0.48792994794736066,0.48861689728280766,0.38821996025899064,-0.09419744679908677,1.0
100,32,14.227209776083344,0.20334340431769435,0.16362760292197284,0.1704457464701237,-0.33894851450976443,0.75
100,33,16.90797111553834,0.2722430431829029,0.1641635332149191,0.05665982089880488,-0.13723525748630933,0.8928571428571429
100,34,25.86659637394476,0.31835164840762953,0.17554123938390306,0.2277209779740435,-0.09763601197405165,0.9642857142857143
100,35,34.553785246544265,0.024219322897429778,0.12228697611789753,0.06172231176589784,-0.13472560901252242,1.0
200,0,12.139880204672489,0.4642529693387604,0.08986882153233523,0.08026350665341073,-0.2302881152095215,0.9285714285714286
200,1,23.42397083645353,0.14346846254050863,0.13443324510211388,0.12834391930377934,-0.13955199686756875,0.8571428571428572
200,2,21.352908111367157,0.1860785625067393,0.17092294795084376,0.2562221202380637,-0.11158749703408587,0.8928571428571429
200,3,27.01450147812367,0.2611379927981297,0.2863344258054149,0.11067032906433803,-0.11703213118312232,0.9642857142857143
200,4,7.1984717302929715,0.006255163028210732,0.0008271789747487388,0.003894525295386114,-0.4357782540663253,0.8928571428571429
200,5,35.28365646769806,0.831944669174273,0.5313620058161435,0.26325245013506615,-0.088728192891112,1.0
200,6,10.502153518921652,0.035153530540988125,0.057428573290989014,0.050850995218045585,-0.3094332034478094,0.9285714285714286
200,7,48.64402936367165,0.6637741567041063,0.2221688569379749,0.40754090157315875,-0.080153450611659,1.0
200,8,27.826599017614544,0.15692889729440787,0.06637983762504888,0.0775899121518126,-0.28686772108234576,0.8928571428571429
200,9,10.09249321773474,0.05663983546303498,0.015158142231997955,0.009740027550443743,-0.40393912844622,0.8928571428571429
200,10,8.70351829163949,0.02365091665117181,0.01339608913608415,0.014859076825948265,-0.37230833612509395,0.9285714285714286
200,11,8.064473560762305,0.037788047009312785,0.09333463910768229,0.08175989332180084,-0.38190580473839003,0.8214285714285714
200,12,7.320314995396086,0.2067220288516472,0.12911577123740187,0.17771890843474802,-0.31940200482793174,0.8214285714285714
200,13,8.997119426003213,0.059600570939545336,0.02496490284425582,0.010676531106383065,-0.36310566554020113,0.9642857142857143
200,14,7.264753230173082,0.004244628069122689,0.0013422519484705808,0.0032811395020505263,-0.42278559400108734,0.9642857142857143
200,15,47.888678076567295,0.41630488788877196,0.3130168904092626,0.4294783368175221,-0.08506349636632453,1.0
200,16,7.389626711009494,0.37128593931854603,0.06983901179379852,0.09043373246055841,-0.3246094307451907,0.8928571428571429
200,17,6.993075506119524,0.011493718929974512,0.006196107546171421,0.007507632754878922,-0.4405081341021828,0.9285714285714286
200,18,14.227209776083344,0.20334340431769435,0.16362760292197284,0.1704457464701237,-0.33894851450976443,0.75
200,19,16.90797111553834,0.2722430431829029,0.1641635332149191,0.05665982089880488,-0.13723525748630933,0.8928571428571429
200,20,34.553785246544265,0.024219322897429778,0.12228697611789753,0.06172231176589784,-0.13472560901252242,1.0
200,21,62.27819242400837,0.48656878735611375,0.4862716094254658,0.3873806913884967,-0.09619213394984052,1.0
200,22,51.26051892164952,0.590397305923346,0.28063418929762707,0.5909816751365103,-0.08866019476503809,1.0
200,23,23.638312452643124,0.3420786429510633,0.3424642906133291,0.32050379384916067,-0.10303689806737752,0.9642857142857143
200,24,41.15859623144747,0.4149111044917678,0.18438316985940045,0.3047056425993611,-0.10759100743290301,0.9642857142857143
200,25,26.143315980881884,0.09445067972843012,0.10146375798485077,0.119000681134871,-0.2237319900055315,0.9285714285714286
200,26,15.82093424017745,0.20818954114302868,0.19149560230045842,0.09676041319218662,-0.18783071863974216,0.8928571428571429
200,27,33.74869175032818,0.22561430946007427,0.3148949458782434,0.40494202682768354,-0.08739226803445904,1.0
200,28,14.303664090295154,0.22584420855642445,0.11727975075388701,0.05205424435968715,-0.1906228951522348,0.8928571428571429
200,29,21.576355241131782,0.3698696446413883,0.2529973418420977,0.17559385033254604,-0.10042810214774078,0.9285714285714286
200,30,48.92080481965486,0.3299701542039022,0.22444704488574224,0.06238581036453795,-0.12218238914728784,0.9642857142857143
200,31,6.888006709944473,0.0032373483337561656,0.001402653689503593,0.0019939159727258185,-0.44570855643242147,0.8571428571428572
200,32,6.892651015421198,8.270299898762432e-05,0.0013964303589843081,0.0010522548716401378,-0.45115455527545933,0.7857142857142857
200,33,18.47264470581436,0.09397750104826204,0.1338720183365202,0.08066207371882908,-0.12740549426905404,0.9642857142857143
200,34,16.80236685181349,0.10917232546245399,0.08667916824449516,0.06281286418029652,-0.32910531958204137,0.8928571428571429
200,35,26.329797361440477,0.25437146684089534,0.28778773178082084,0.10372453156879437,-0.11892890141358566,0.9642857142857143
200,36,21.548645798749426,0.12669207579183756,0.013784725102104425,0.07459998896436623,-0.3523306455073305,0.8928571428571429
200,37,50.962367582933794,0.4163590728422546,0.3130712276750841,0.42893173364364295,-0.08197366269176737,1.0
200,38,22.04271906364249,0.12886334068698477,0.09611379159725067,0.10210335291882781,-0.1578645000950509,0.8571428571428572
200,39,8.4940679763853,0.026369721529589527,0.012595364531680598,0.016379958445668176,-0.4130266688019139,0.75
200,40,8.228082797673807,0.022467821189445986,0.012732643983327945,0.013654832574643365,-0.3761872187584686,0.9642857142857143
200,41,6.895480952205499,1.3556245448076857e-05,6.065596330304949e-06,4.337034230285397e-06,-0.45202126303973034,0.75
300,0,12.139880204672489,0.4642529693387604,0.08986882153233523,0.08026350665341073,-0.2302881152095215,0.9285714285714286
300,1,21.352908111367157,0.1860785625067393,0.17092294795084376,0.2562221202380637,-0.11158749703408587,0.8928571428571429
300,2,27.01450147812367,0.2611379927981297,0.2863344258054149,0.11067032906433803,-0.11703213118312232,0.9642857142857143
300,3,10.502153518921652,0.035153530540988125,0.057428573290989014,0.050850995218045585,-0.3094332034478094,0.9285714285714286
300,4,27.826599017614544,0.15692889729440787,0.06637983762504888,0.0775899121518126,-0.28686772108234576,0.8928571428571429
300,5,10.09249321773474,0.05663983546303498,0.015158142231997955,0.009740027550443743,-0.40393912844622,0.8928571428571429
300,6,8.064473560762305,0.037788047009312785,0.09333463910768229,0.08175989332180084,-0.38190580473839003,0.8214285714285714
300,7,7.320314995396086,0.2067220288516472,0.12911577123740187,0.17771890843474802,-0.31940200482793174,0.8214285714285714
300,8,8.997119426003213,0.059600570939545336,0.02496490284425582,0.010676531106383065,-0.36310566554020113,0.9642857142857143
300,9,7.264753230173082,0.004244628069122689,0.0013422519484705808,0.0032811395020505263,-0.42278559400108734,0.9642857142857143
300,10,7.389626711009494,0.37128593931854603,0.06983901179379852,0.09043373246055841,-0.3246094307451907,0.8928571428571429
300,11,14.227209776083344,0.20334340431769435,0.16362760292197284,0.1704457464701237,-0.33894851450976443,0.75
300,12,16.90797111553834,0.2722430431829029,0.1641635332149191,0.05665982089880488,-0.13723525748630933,0.8928571428571429
300,13,34.553785246544265,0.024219322897429778,0.12228697611789753,0.06172231176589784,-0.13472560901252242,1.0
300,14,51.26051892164952,0.590397305923346,0.28063418929762707,0.5909816751365103,-0.08866019476503809,1.0
300,15,23.638312452643124,0.3420786429510633,0.3424642906133291,0.32050379384916067,-0.10303689806737752,0.9642857142857143
300,16,41.15859623144747,0.4149111044917678,0.18438316985940045,0.3047056425993611,-0.10759100743290301,0.9642857142857143
300,17,26.143315980881884,0.09445067972843012,0.10146375798485077,0.119000681134871,-0.2237319900055315,0.9285714285714286
300,18,15.82093424017745,0.20818954114302868,0.19149560230045842,0.09676041319218662,-0.18783071863974216,0.8928571428571429
300,19,14.303664090295154,0.22584420855642445,0.11727975075388701,0.05205424435968715,-0.1906228951522348,0.8928571428571429
300,20,48.92080481965486,0.3299701542039022,0.22444704488574224,0.06238581036453795,-0.12218238914728784,0.9642857142857143
300,21,6.892651015421198,8.270299898762432e-05,0.0013964303589843081,0.0010522548716401378,-0.45115455527545933,0.7857142857142857
300,22,16.80236685181349,0.10917232546245399,0.08667916824449516,0.06281286418029652,-0.32910531958204137,0.8928571428571429
300,23,21.548645798749426,0.12669207579183756,0.013784725102104425,0.07459998896436623,-0.3523306455073305,0.8928571428571429
300,24,8.4940679763853,0.026369721529589527,0.012595364531680598,0.016379958445668176,-0.4130266688019139,0.75
300,25,6.895480952205499,1.3556245448076857e-05,6.065596330304949e-06,4.337034230285397e-06,-0.45202126303973034,0.75
300,26,54.57445507609212,0.9051691900688438,0.6672382304507348,0.4606231231221685,-0.0906661632575277,1.0
300,27,50.57542413158055,0.6259012699190789,0.16740542735662292,0.5797587421019549,-0.08257836760974867,1.0
300,28,63.651831911950175,0.6835174075225289,0.5653709786820752,0.4868798589013773,-0.0920402137959756,1.0
300,29,60.26698492115721,0.4805669649994601,0.462715668778845,0.3917740311898529,-0.10149947313148464,1.0
300,30,62.68383925393021,0.5269844488426801,0.5241247070042302,0.4258046718249005,-0.09776993272870571,1.0
300,31,12.64237883697437,0.5727543299068989,0.12645661429459357,0.08519745665228765,-0.2567647723467374,0.8928571428571429
300,32,25.008056954716807,0.1939079212618803,0.14387592430885368,0.16098026785846165,-0.13333644914990955,0.9642857142857143
300,33,26.94397717372507,0.31779018472469733,0.322943817739582,0.18051228920355814,-0.12199462003001768,1.0
300,34,20.137903657366827,0.24477499742197475,0.16294732497063397,0.25417804244702163,-0.1137506289806957,0.9642857142857143
300,35,30.246601348032268,0.2735596576215747,0.30896125505515304,0.18991839239803315,-0.1258125468348739,0.9285714285714286
300,36,11.269882843597767,0.05071333142746703,0.004023276654238515,0.013546011011195116,-0.35156074417614314,0.9285714285714286
300,37,10.369854371668909,0.039103469583275915,0.008018782473407192,0.07464330016472794,-0.39073252744947723,0.8571428571428572
300,38,22.712835959402238,0.1032624216531286,0.10831841368441952,0.14971164151055716,-0.15195856729172133,0.9285714285714286
300,39,12.636094876139529,0.10035025341091117,0.0459364703325771,0.04329322228157149,-0.27098087673953974,0.9285714285714286
300,40,28.164563582750187,0.2760593927969782,0.3138626721357678,0.08517449635351675,-0.12746070855830866,0.9285714285714286
300,41,21.77813790982858,0.09318187177124858,0.10735921731878956,0.17309161561587855,-0.17837138753732631,0.8214285714285714
300,42,22.12852807758294,0.13642681356193156,0.12618471236536785,0.12378670473452477,-0.1647834782753864,0.9285714285714286
300,43,7.294592411518178,0.3011837191093857,0.06783633006567263,0.08780507524504948,-0.33604870769813755,0.8214285714285714
300,44,20.332694440823378,0.23131514707578843,0.1278053206164082,0.06857386529333094,-0.16309873750673742,0.9642857142857143
300,45,9.066342666513531,0.11264825654913613,0.07741072346932748,0.07042239667041239,-0.34818704932591604,0.9285714285714286
300,46,25.96129308028168,0.10936069874299455,0.1375047431859808,0.11565823642284147,-0.2591701162767824,0.8928571428571429
300,47,11.953172156243435,0.06641080400268336,0.013713790247965381,0.0038609106224530942,-0.38325869095364895,0.75
300,48,7.693594378835316,0.03558591886070836,0.08650371435509668,0.1110887130702275,-0.3907255452774462,0.9642857142857143
300,49,7.431415597698021,0.15081123013109163,0.08839134912985004,0.0902518652680408,-0.33743332950795113,0.9285714285714286
300,50,8.6415988069827,0.06883746207263887,0.024971420018402017,0.01352774980446383,-0.3729802681297103,0.9285714285714286
300,51,9.194364548956994,0.029590384112479638,0.014135887807930668,0.015597520104143578,-0.40560134837362233,0.9642857142857143
300,52,7.041015867642048,0.006072086988759473,0.0016085021118616416,0.00152282659459725,-0.44154768413494844,0.8571428571428572
300,53,6.988859563386274,0.002860125651919705,0.0014898630534035519,0.001744732347347158,-0.44632424135744314,0.9285714285714286
400,0,12.139880204672489,0.4642529693387604,0.08986882153233523,0.08026350665341073,-0.2302881152095215,0.9285714285714286
400,1,21.352908111367157,0.1860785625067393,0.17092294795084376,0.2562221202380637,-0.11158749703408587,0.8928571428571429
400,2,27.01450147812367,0.2611379927981297,0.2863344258054149,0.11067032906433803,-0.11703213118312232,0.9642857142857143
400,3,10.502153518921652,0.035153530540988125,0.057428573290989014,0.050850995218045585,-0.3094332034478094,0.9285714285714286
400,4,27.826599017614544,0.15692889729440787,0.06637983762504888,0.0775899121518126,-0.28686772108234576,0.8928571428571429
400,5,10.09249321773474,0.05663983546303498,0.015158142231997955,0.009740027550443743,-0.40393912844622,0.8928571428571429
400,6,8.064473560762305,0.037788047009312785,0.09333463910768229,0.08175989332180084,-0.38190580473839003,0.8214285714285714
400,7,7.320314995396086,0.2067220288516472,0.12911577123740187,0.17771890843474802,-0.31940200482793174,0.8214285714285714
400,8,8.997119426003213,0.059600570939545336,0.02496490284425582,0.010676531106383065,-0.36310566554020113,0.9642857142857143
400,9,7.264753230173082,0.004244628069122689,0.0013422519484705808,0.0032811395020505263,-0.42278559400108734,0.9642857142857143
400,10,7.389626711009494,0.37128593931854603,0.06983901179379852,0.09043373246055841,-0.3246094307451907,0.8928571428571429
400,11,14.227209776083344,0.20334340431769435,0.16362760292197284,0.1704457464701237,-0.33894851450976443,0.75
400,12,16.90797111553834,0.2722430431829029,0.1641635332149191,0.05665982089880488,-0.13723525748630933,0.8928571428571429
400,13,34.553785246544265,0.024219322897429778,0.12228697611789753,0.06172231176589784,-0.13472560901252242,1.0
400,14,51.26051892164952,0.590397305923346,0.28063418929762707,0.5909816751365103,-0.08866019476503809,1.0
400,15,23.638312452643124,0.3420786429510633,0.3424642906133291,0.32050379384916067,-0.10303689806737752,0.9642857142857143
400,16,41.15859623144747,0.4149111044917678,0.18438316985940045,0.3047056425993611,-0.10759100743290301,0.9642857142857143
400,17,26.143315980881884,0.09445067972843012,0.10146375798485077,0.119000681134871,-0.2237319900055315,0.9285714285714286
400,18,15.82093424017745,0.20818954114302868,0.19149560230045842,0.09676041319218662,-0.18783071863974216,0.8928571428571429
400,19,14.303664090295154,0.22584420855642445,0.11727975075388701,0.05205424435968715,-0.1906228951522348,0.8928571428571429
400,20,48.92080481965486,0.3299701542039022,0.22444704488574224,0.06238581036453795,-0.12218238914728784,0.9642857142857143
400,21,6.892651015421198,8.270299898762432e-05,0.0013964303589843081,0.0010522548716401378,-0.45115455527545933,0.7857142857142857
400,22,16.80236685181349,0.10917232546245399,0.08667916824449516,0.06281286418029652,-0.32910531958204137,0.8928571428571429
400,23,21.548645798749426,0.12669207579183756,0.013784725102104425,0.07459998896436623,-0.3523306455073305,0.8928571428571429
400,24,8.4940679763853,0.026369721529589527,0.012595364531680598,0.016379958445668176,-0.4130266688019139,0.75
400,25,6.895480952205499,1.3556245448076857e-05,6.065596330304949e-06,4.337034230285397e-06,-0.45202126303973034,0.75
400,26,54.57445507609212,0.9051691900688438,0.6672382304507348,0.4606231231221685,-0.0906661632575277,1.0
400,27,50.57542413158055,0.6259012699190789,0.16740542735662292,0.5797587421019549,-0.08257836760974867,1.0
400,28,63.651831911950175,0.6835174075225289,0.5653709786820752,0.4868798589013773,-0.0920402137959756,1.0
400,29,60.26698492115721,0.4805669649994601,0.462715668778845,0.3917740311898529,-0.10149947313148464,1.0
400,30,62.68383925393021,0.5269844488426801,0.5241247070042302,0.4258046718249005,-0.09776993272870571,1.0
400,31,12.64237883697437,0.5727543299068989,0.12645661429459357,0.08519745665228765,-0.2567647723467374,0.8928571428571429
400,32,25.008056954716807,0.1939079212618803,0.14387592430885368,0.16098026785846165,-0.13333644914990955,0.9642857142857143
400,33,26.94397717372507,0.31779018472469733,0.322943817739582,0.18051228920355814,-0.12199462003001768,1.0
400,34,20.137903657366827,0.24477499742197475,0.16294732497063397,0.25417804244702163,-0.1137506289806957,0.9642857142857143
400,35,10.369854371668909,0.039103469583275915,0.008018782473407192,0.07464330016472794,-0.39073252744947723,0.8571428571428572
400,36,22.712835959402238,0.1032624216531286,0.10831841368441952,0.14971164151055716,-0.15195856729172133,0.9285714285714286
400,37,28.164563582750187,0.2760593927969782,0.3138626721357678,0.08517449635351675,-0.12746070855830866,0.9285714285714286
400,38,21.77813790982858,0.09318187177124858,0.10735921731878956,0.17309161561587855,-0.17837138753732631,0.8214285714285714
400,39,22.12852807758294,0.13642681356193156,0.12618471236536785,0.12378670473452477,-0.1647834782753864,0.9285714285714286
400,40,7.294592411518178,0.3011837191093857,0.06783633006567263,0.08780507524504948,-0.33604870769813755,0.8214285714285714
400,41,20.332694440823378,0.23131514707578843,0.1278053206164082,0.06857386529333094,-0.16309873750673742,0.9642857142857143
400,42,9.066342666513531,0.11264825654913613,0.07741072346932748,0.07042239667041239,-0.34818704932591604,0.9285714285714286
400,43,25.96129308028168,0.10936069874299455,0.1375047431859808,0.11565823642284147,-0.2591701162767824,0.8928571428571429
400,44,11.953172156243435,0.06641080400268336,0.013713790247965381,0.0038609106224530942,-0.38325869095364895,0.75
400,45,7.693594378835316,0.03558591886070836,0.08650371435509668,0.1110887130702275,-0.3907255452774462,0.9642857142857143
400,46,7.431415597698021,0.15081123013109163,0.08839134912985004,0.0902518652680408,-0.33743332950795113,0.9285714285714286
400,47,8.6415988069827,0.06883746207263887,0.024971420018402017,0.01352774980446383,-0.3729802681297103,0.9285714285714286
400,48,9.194364548956994,0.029590384112479638,0.014135887807930668,0.015597520104143578,-0.40560134837362233,0.9642857142857143
400,49,7.041015867642048,0.006072086988759473,0.0016085021118616416,0.00152282659459725,-0.44154768413494844,0.8571428571428572
400,50,6.988859563386274,0.002860125651919705,0.0014898630534035519,0.001744732347347158,-0.44632424135744314,0.9285714285714286
400,51,56.079800133714755,0.9184887144914197,0.6494484392272208,0.5139469107593331,-0.0897130345610951,1.0
400,52,26.186412175967053,0.3264835147267468,0.36626778401861493,0.14196889106964242,-0.10217080865917563,0.9285714285714286
400,53,58.06621046451,0.7027215944476704,0.34705477180015293,0.256012753444778,-0.09166114754823645,1.0
400,54,43.81495890269174,0.6259731327888397,0.35622808778658677,0.5773179730767511,-0.08987543234011136,1.0
400,55,58.14610036634196,0.6012060689155074,0.47630350570129615,0.41174930708678725,-0.09528414764250868,1.0
400,56,13.171006002093435,0.4840883079376966,0.12779420790310084,0.09145160389040777,-0.21625790322752328,0.7857142857142857
400,57,13.989996739955558,0.4852147952195691,0.1289154245178147,0.3743305169658343,-0.19299692116491168,0.8571428571428572
400,58,33.82825344249451,0.05094803159429252,0.14902494614604536,0.06775788662342733,-0.12760060879336205,1.0
400,59,8.001328785701615,0.4027588262068967,0.2365758223603268,0.33753821164061026,-0.28422236003770884,0.9642857142857143
