hydropower revenue,atomic power plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability,equity
79.56196904814249,0.2738633560844184,0.091781411235155,0.9020194316895492,0.0773148637791168,1.0,0.1980105306356716
78.26410098412681,0.8419526646369385,0.1162796109106177,0.8127435905543245,0.0798628909521255,1.0,0.1564898562479432
81.02724678120364,0.9772399476705372,0.0263427280051615,0.8574365547257157,0.0866895186086956,1.0,0.1628805752154975
74.6402497635608,0.9838600655430512,0.0579821041896089,0.91659820005031,0.0799649539561451,1.0,0.1565250325529827
80.00059490541722,0.9808159360494544,0.0773053662922245,0.1154798216171018,0.0795413347789926,1.0,0.2108897906455472
80.98634580089852,0.765353438507922,0.0444778007691452,0.8781194893613967,0.0799090870041437,1.0,0.1688861100963145
65.14107637875351,0.8231289309078877,0.3008551510297442,0.7330217354906395,0.0599450871490227,1.0,0.1422743515760116
71.54480796113626,0.569506248384805,0.1079887307239396,0.9300943034882008,0.0689297753329762,1.0,0.1746001720308378
81.10670457918853,0.8592903483862558,0.0935273185159152,0.9032572984984746,0.0917464086638656,1.0,0.1538340218597094
71.17515268099969,0.8185710877144092,0.1224853947973639,0.9161750980182954,0.0696975891135545,1.0,0.1557298215770593
65.80223647468792,0.943750475567398,0.1243857901357028,0.4858142739424652,0.0583867779266332,1.0,0.1829164413086809
80.63628736440988,0.9868705354040302,0.2423474666104025,0.9282020750347072,0.089767617505646,1.0,0.1346977976804129
80.25985917802544,0.5742600601807578,0.2054907031866139,0.4703811112686709,0.0788432651251111,1.0,0.1771782111468872
70.46065514956867,0.9618133321223076,0.2955694986392168,0.7853483477247738,0.0689881562839578,1.0,0.1413679062394433
79.77402082063347,0.907654382546957,0.5263084338590851,0.9171190764158534,0.0888909682348188,1.0,0.1115464623656891
73.90654289576827,0.4911291720163315,0.4761707338803449,0.9359522815125312,0.0797737802873106,1.0,0.1370613634761185
61.58673183406855,0.6539215930917256,0.2551208534217335,0.9086135622130336,0.0583472644579891,1.0,0.1556735544375194
66.05595282369147,0.8990850383894775,0.24819754505303,0.8001782099657857,0.0595526119734841,1.0,0.145962990855866
69.47191653025695,0.7224762670521077,0.3726035901790424,0.9066940252750222,0.0651124369706384,1.0,0.1364432795587987
64.81938713240137,0.8374632612636622,0.354372890852163,0.7310277106798876,0.0598654796237465,1.0,0.1373132188879924
80.71435346835862,0.4451576423916558,0.3722125549526802,0.9318662943261962,0.0876916255729573,1.0,0.1501653043388931
64.12187995786448,0.9933567666015876,0.2198981182709335,0.7152007236217779,0.057558510012165,1.0,0.1571939893430517
69.64188724974139,0.7329076538923129,0.3052902699656662,0.9082022755751796,0.0680080980087625,1.0,0.1421848194376953
63.56156259639458,0.2756824229713642,0.2743749087821783,0.9012953955868503,0.0583146010681508,1.0,0.1800538247362172
81.15342096223746,0.7784620888209951,0.2227006069958701,0.9263262320748716,0.0876963331643181,1.0,0.1458105051472225
65.7456622806166,0.90677114416673,0.0709595438583984,0.6524851811790892,0.0578895009461363,1.0,0.1761686485709683
69.168926806206,0.4493019928911336,0.4397474478904984,0.9257709593388692,0.0699195208714385,1.0,0.1455333981384634
65.275090321686,0.9139229734551174,0.1964729989723759,0.4554858548081043,0.0576273273510254,1.0,0.1758756007543504
69.18771215723602,0.9754697014049843,0.4901633276493474,0.7000597785718568,0.0698597320872833,1.0,0.1277913733366553
60.49658135255898,0.8072897114543741,0.2059259149432483,0.9068703472774168,0.0578326418694875,1.0,0.1550523106174637
78.09621270159188,0.991939564895093,0.0332150485280697,0.8682161970442502,0.0795635237226052,1.0,0.1624962427750668
65.60170231965063,0.6209326555110324,0.0756807002196651,0.9193542237994262,0.0584308728611577,1.0,0.1781972369632437
65.38778525254709,0.9699537133375694,0.2590477064385897,0.2257903200311603,0.058673612573236,1.0,0.1884915189925688
70.13238807319175,0.8123882112572418,0.2878892994637415,0.9077855401050868,0.0690565780618101,1.0,0.1391431912138349
65.18179912510406,0.1273222154564265,0.2759532765929514,0.9367726147356704,0.0587657245339356,1.0,0.2001126261357832
63.7520608566013,0.9126788251008175,0.4261310809433502,0.2459877036599416,0.0592304865555576,1.0,0.1721635000517096
70.50499855678086,0.4670250381699053,0.3846615192172228,0.9168770362944512,0.0694619299172465,1.0,0.1498468353735773
62.957195813766745,0.3894304610339775,0.2311917207186233,0.9067235599605008,0.0581452996036673,1.0,0.1770338529534889
67.75808766502105,0.6633711437992303,0.6414797135338569,0.9023732910781236,0.0692732708609294,1.0,0.1138283246921652
66.31640570427759,0.102424854563987,0.0913400468648472,0.9029368223003252,0.0592114794409082,1.0,0.2209303967997106
80.03679583604695,0.9989813823378292,0.384980655791099,0.9381908473120902,0.0859047283749229,1.0,0.1225826818142825
78.9419266834709,0.962929971720798,0.7477310388393714,0.9183829071687886,0.0897234908307687,1.0,0.0935139036544915
70.0767508516681,0.8370429009195567,0.3757348592045864,0.6455352860466474,0.0688296278037063,1.0,0.1382621224074725
74.68850204779305,0.8383823409715498,0.1351759728021189,0.911408157498659,0.0785055119899692,1.0,0.1507808750045901
56.58027187133028,0.5523293245879637,0.5061338942211759,0.7352537203356918,0.0395137578149389,1.0,0.133068563334876
55.570818142422894,0.905887537764532,0.3671272019599175,0.9046969859670698,0.0396502480383907,1.0,0.1420608495778159
55.52597147784704,0.6639642569619572,0.5958146042353415,0.711018918965812,0.0398209271458448,1.0,0.116557362259286
56.537252188081375,0.7624965959578002,0.7328786920671966,0.8532885207004379,0.049295467847369,1.0,0.1071910989452616
56.7226894548352,0.846274335476604,0.432735130517226,0.9002701319230771,0.045913198444503,0.9642857142857144,0.1318143701178193
54.07690886387432,0.9639514059117684,0.7376140937047635,0.9140858687675908,0.0587296311454107,1.0,0.1109095352142065
56.20982866469161,0.7487091413841354,0.50656657972756,0.8237329877229881,0.0395805195315127,0.9285714285714286,0.1216461580502367
54.79434856264525,0.9150836544005944,0.6608530049191067,0.9337517865815396,0.0483698236502578,1.0,0.1145752291889087
70.85691957764801,0.962942232830062,0.4098094649024249,0.9053127132756283,0.0797554921392743,1.0,0.1242350024511464
55.70195795532032,0.8034536016042798,0.4308925163540856,0.884790150425765,0.0386148402700204,1.0,0.1364095215482136
55.902661831543526,0.650723188603101,0.6156887573372717,0.6233905217317895,0.0395625204713778,1.0,0.1161413446228745
54.824512955250206,0.8962796565931022,0.8105951663214762,0.906479486289578,0.0482681455245115,1.0,0.1067046263010691
52.91461754585576,0.5583805074101236,0.9022271904243754,0.902352174411873,0.0596886487970981,1.0,0.1226280383998607
56.21986941932424,0.8040106016442443,0.4532080297183981,0.6373866998542224,0.0385111708427341,1.0,0.1360040646678065
55.70744704981821,0.9203345809983948,0.5366936782003392,0.7851212630897813,0.03995384355664,0.9642857142857144,0.1246062238378508
56.59185803536256,0.4930559781994243,0.7466509847963719,0.9179835091430092,0.0575381729119131,1.0,0.1288916367348296
57.23417602669196,0.7669842047541926,0.6200897944052061,0.9019775422257644,0.0522288827203306,0.9642857142857144,0.1137844655393397
56.53480637388382,0.9287239256481292,0.4490787714852642,0.8715433385839253,0.0423877470425151,1.0,0.1340011368471772
55.74198453707304,0.5229333254820505,0.8187552371096756,0.8893308578539206,0.0490998109074298,1.0,0.1258713064921754
57.06267899279491,0.7720398078369929,0.3768711332263594,0.7068042329145741,0.0369678512450648,1.0,0.1393602888432723
55.80231686277325,0.4359111535500061,0.7606020593958647,0.9053471481281192,0.0475684343892342,1.0,0.1357546175582152
47.537798883411554,0.9811553558200105,0.9005558969130991,0.8537036176956947,0.0681150359223027,1.0,0.1124026277784329
56.96661484657008,0.902785710080034,0.3724670563274863,0.8162006286012933,0.0385884121440251,1.0,0.1419032840462981
77.48325101724815,0.9425782198665564,0.3372755740237929,0.8697759561909477,0.0794859710415055,1.0,0.1297117812665834
57.04357562374819,0.6370010143479361,0.6653800240405605,0.7916868556668062,0.0490727931472584,1.0,0.1139246707746385
57.27285327754713,0.8294134420958745,0.4012309934306996,0.5093992089684765,0.0396179029604559,1.0,0.150294323171286
51.84631483605969,0.5651585001396237,0.9061206264730104,0.5669990936742708,0.0493677979762876,1.0,0.1307674298693483
56.45456763595043,0.5099239612611759,0.2788090524518134,0.906084727841557,0.0389556718506539,1.0,0.1671243901519308
55.685504893440495,0.5106830578626572,0.4607535551382921,0.9003961559536607,0.0399342491849451,1.0,0.1458524554459563
53.59041327111112,0.909325994810852,0.809935428181752,0.9056397442743332,0.0582927482470562,1.0,0.1064663166772881
57.04624688085228,0.931084309096928,0.2744769921932624,0.9004376297553907,0.0454699447280755,0.9642857142857144,0.1476833450749375
41.00348450389087,0.9693418604727716,0.9033789038262988,0.9157036470159314,0.0671941202809976,1.0,0.1165219256503186
56.51492255868986,0.7327258281020171,0.4538234017972821,0.8160969048455949,0.0396861357290849,1.0,0.1322828548992269
56.26617277036837,0.4988805605424153,0.416751666031121,0.9291124835404616,0.0393910341886257,0.9642857142857144,0.1496403992159052
56.50429726994359,0.3630599533255251,0.7809682549389592,0.9093508987141954,0.0495299700102123,1.0,0.1422725415752562
57.00697161740344,0.3796073470980449,0.2056849785282232,0.8998715206955364,0.0399650137735211,1.0,0.1861067545246987
57.19581886038872,0.3456139497945421,0.7631382878077582,0.9038290510635902,0.0599385666656348,1.0,0.1421140796558876
55.033492529971895,0.9121828297360308,0.4791052874649151,0.8583569016496404,0.0382557726476007,1.0,0.1321684545886175
57.05598024668494,0.4618105155461215,0.4302448898709453,0.760004116084834,0.0388798414388179,1.0,0.148262516464402
57.55441183219784,0.7313325437690269,0.4815070553384529,0.9154131148264444,0.0593729454971946,1.0,0.1288926643269965
55.00964235235207,0.6737545503103549,0.8400415048180521,0.9178119585807636,0.0488403962224828,1.0,0.1133684944475187
74.49765776243723,0.984929065191123,0.1272283220538008,0.921169091660942,0.0796689066401444,1.0,0.148789671380015
57.67963572385197,0.4721413804627869,0.6187782721796258,0.9128557128304552,0.0598187581473725,0.9642857142857144,0.1323771978270637
52.52738395921548,0.8205133039048889,0.9044477049824268,0.8935075026856685,0.055091020879787,0.9642857142857144,0.1052971045007657
53.5615000958649,0.7321844647029991,0.9008221748562538,0.8854133647731864,0.053727661779619,0.9642857142857144,0.1080122340450665
57.54713077762945,0.6855524162054674,0.7636595963008357,0.813838440804279,0.0582484799255731,0.9642857142857144,0.103791507885752
45.99829497873772,0.6342217751248911,0.9106209872185445,0.91931459571533,0.0592883091912798,1.0,0.1228412797750105
55.61046478851853,0.9322003477092384,0.8296835777345073,0.3829607993537223,0.0462047187499994,1.0,0.1413215157448821
73.79403893356759,0.8732501776494374,0.3690528298858307,0.9325313448419538,0.079316807079163,1.0,0.1267395877758673
54.21812325801657,0.4140920336945721,0.9018531703985476,0.8851797738625558,0.0547357076436609,1.0,0.136300561485535
52.46631108455389,0.9756397345187174,0.9070495492545766,0.5822349775685619,0.0581804916689088,1.0,0.123205836798766
58.5990754490232,0.729832262634044,0.3524394067925452,0.8353422157996845,0.0447274547987595,1.0,0.1411664425231243
57.36797201762278,0.8656318929557724,0.5089636173450883,0.9087582625608156,0.0582956807293011,1.0,0.1249640377346697
58.0463235334716,0.5600843360369738,0.4127224652472794,0.9059377863566044,0.0520574679730598,1.0,0.1457296745803731
57.68541162595169,0.5804418862241473,0.6958762121246548,0.7692650299576612,0.0474461956784105,0.9642857142857144,0.1142699441528228
55.08737338363181,0.8011205998272312,0.5080961071618676,0.8149182879714763,0.0397136053691556,1.0,0.1268476702127908
56.910002030733146,0.9201911399557664,0.5523180322688636,0.7923453371971082,0.0458894283336269,1.0,0.1240313689980368
72.56285286045856,0.6202317078537989,0.4492032356451126,0.9076816511587033,0.0797251683890464,1.0,0.131879666136072
72.52120551170972,0.9350085327876868,0.3447180891010626,0.929659739258495,0.0792551784459773,1.0,0.1281478234735957
78.4884037661598,0.5816604107610521,0.0751315173213963,0.9166383774878332,0.079706288781132,1.0,0.1753057701374968
55.73217022832665,0.7309431572295191,0.8093805298623621,0.7840257689421587,0.0476762023240352,1.0,0.1068448002309544
59.22502359986069,0.589402530392235,0.5319262566186667,0.4217067560711273,0.0483920049528837,1.0,0.1439367463588609
57.88162628501743,0.5808018732111284,0.569210086891803,0.9017629742641436,0.0599469356278293,1.0,0.1270608843891258
60.09484851044142,0.3893414740676789,0.0684238073466593,0.2796408038563935,0.0395694955523042,1.0,0.2293182078466761
53.4002396765205,0.9593000211343892,0.906064186347248,0.5827191313512957,0.0668060129710326,0.9642857142857144,0.1181879990673917
55.3628309691112,0.9238636523848968,0.8186594318661058,0.7751228422966133,0.0483805111034824,1.0,0.1087121862650351
58.27472308023473,0.6428642144424269,0.3954244548486366,0.454606302249179,0.0399947101129204,1.0,0.1525643777790622
56.01762017168106,0.8654311140669839,0.8247911130782668,0.4309582593666556,0.0494102383302139,1.0,0.1337203943147472
59.07071000457504,0.7215034644494058,0.6118195497375055,0.6856761553556372,0.0579279987757263,1.0,0.1114433358756706
58.66914622689291,0.8025167067980344,0.5285759412393647,0.5001413750651171,0.048434300655775,1.0,0.1355998977006562
53.743692304899405,0.9452854210479614,0.8321827609579787,0.8160660218943196,0.0491747558984527,1.0,0.1088917980797152
55.02208559446534,0.7544493902495363,0.6333590449772305,0.5224621786417754,0.0393009410006083,1.0,0.1274003226433288
58.02370849923069,0.8140941580132423,0.8041133357325096,0.6448192461654082,0.0551925945828181,1.0,0.1100728342160699
55.634503475433775,0.8292416691067487,0.8111942108940291,0.4965431823545167,0.0481452451715396,1.0,0.126664459762045
56.64946667656643,0.4609504524047045,0.8008448456604047,0.6292221115923529,0.0496438474546193,1.0,0.1338061634420427
59.00096023729021,0.9179834415081736,0.7155768754024826,0.529504480768851,0.0599983282200992,1.0,0.1240346268196914
53.858460887333656,0.9285910632518848,0.6365836421057778,0.5147962103530616,0.0385975061807817,1.0,0.1338928683773734
58.20087580764,0.8636981816287785,0.7939231395428267,0.7452755358178336,0.0587065915934956,1.0,0.1038174188227047
56.67669529280331,0.6966331754397763,0.4924934174004177,0.6128914120145554,0.0384136234460298,0.9642857142857144,0.1267799615827045
56.166148916951926,0.9086766822077076,0.7653731615545302,0.8271385043684928,0.0474115845259243,1.0,0.1079797280828725
59.40157766290265,0.8424813828102284,0.4411331422562678,0.6333800469917616,0.0458184514308127,1.0,0.1370528894591406
56.45258463268127,0.5995810758829203,0.82099357259607,0.7101211601030618,0.0499059270166262,1.0,0.1169933989063496
57.07253256965923,0.9869022349464086,0.3503671815364098,0.7167139542691309,0.0395153155957431,0.9642857142857144,0.146442860285726
55.44304329854236,0.7983926905509551,0.9105752817874908,0.9242390875533552,0.0674829504695564,0.9642857142857144,0.102085872772262
60.21108282132845,0.4743533765051888,0.1520257454770154,0.4064219131841096,0.0481104339027726,1.0,0.1946982666000909
56.53776994246676,0.8598189300674158,0.6328535823510847,0.7271176028261624,0.0442318186155663,1.0,0.1157686052523188
57.35826519406179,0.5360083317747107,0.7028799724264937,0.7844447943320918,0.0494411944678163,0.9642857142857144,0.1185349133355007
58.637560470768,0.7116323324915839,0.7130856045874195,0.7604252405873738,0.0560529271331364,0.9642857142857144,0.099658882703939
58.15035392678038,0.8164797916019227,0.6209239134447142,0.5056056371071922,0.0495747111044796,1.0,0.1299116082437358
60.23332416182221,0.4720982136277896,0.3215733117326154,0.3293997155955676,0.0430160913296299,1.0,0.1772262125538141
60.559163818468335,0.4484505504334637,0.1022327554449213,0.3149960834470487,0.042945868982936,1.0,0.2149750127231821
51.54384052312056,0.3603874240930649,0.724266722875897,0.638905806636322,0.0399506309234779,1.0,0.1446764578103695
45.05627597636661,0.4893988417362445,0.7197164004671881,0.4317376399030844,0.0390501932830844,1.0,0.1478631327085544
56.5944458336534,0.7340230564845691,0.8009759384225749,0.3098795679533626,0.0487088441461532,1.0,0.1456464495703039
55.35253979157231,0.8942630638586806,0.9076988707204988,0.2130611375247868,0.0571878283439445,1.0,0.1557629536556853
57.57892545183765,0.8311838393308308,0.3974019510500973,0.5047950794767742,0.0396922986176931,1.0,0.1510200423086959
57.35524100430299,0.6531138643363488,0.6027024908333833,0.9281769311376168,0.0488470191399863,1.0,0.1224166197022646
59.74174253052439,0.4021515731015222,0.0959044480163578,0.4028636223541733,0.039257468394345,1.0,0.2093410203339828
58.68560453434936,0.8329513395913102,0.751698814410541,0.6587392116689812,0.0546340234212624,1.0,0.1096519905304407
54.527163814478286,0.7247671794757066,0.6244356991678687,0.6673531003826831,0.0395953658209696,1.0,0.114182422210547
58.86673377475756,0.7151967526503762,0.5963434566309385,0.7566339672769071,0.0499852649315774,1.0,0.1136667332738997
50.63145586678812,0.9777430084834192,0.9084597846156056,0.7018710538665902,0.0668711508794513,0.9642857142857144,0.1139698522424063
79.44031196667133,0.8923094425204996,0.739153815443199,0.6382715188868743,0.0893955745504325,1.0,0.0034311294858368
80.72007187172571,0.9944527030978166,0.6757081707590855,0.7608232299994714,0.0929634475826829,1.0,0.0021982813192871
70.70647449484836,0.8082766766291377,0.6972208512083795,0.8943484958131988,0.0789181048154122,1.0,0.0024198616827908
60.61531404675553,0.5110684599986569,0.6035036205026755,0.5379704366852831,0.0599733180437566,1.0,0.0028219978873468
69.77412592948544,0.8373582682578572,0.3679468025431557,0.6019921742559761,0.0699852599108414,1.0,0.0019917625638617
69.73967667433472,0.6886500568125877,0.6123164880103087,0.1691785235878095,0.0682130719185663,1.0,0.0016318851659541
66.54237565624567,0.5617365101122597,0.474588538047232,0.5949756271695713,0.0597597584937174,1.0,0.0022055425697522
64.68483857331158,0.9463975220823236,0.309052777770632,0.5970015757564554,0.0598816041126241,1.0,0.0010475220758838
57.16657994781168,0.7460001706419057,0.3443249724167892,0.90391324787074,0.0587693542478959,1.0,0.0038126981890205
69.21203753483702,0.8154323095460524,0.3840306661903249,0.7511197091792156,0.0683458653920963,1.0,0.0013749798171911
69.37751553157437,0.9301757034568549,0.8328295006181302,0.8113899597560287,0.0796685331071439,1.0,0.0023503029019557
63.016385050797545,0.4211495052854283,0.5522919908862848,0.4342185663804647,0.0594527269463518,1.0,0.0023167212869592
71.57849275369139,0.9085866663183706,0.5194120369839214,0.7351036106878291,0.0795754191743774,1.0,0.0020136936796508
68.71434791143585,0.978237914534376,0.9091851780890572,0.7208098450452919,0.0886218419968879,1.0,0.0031465377435797
68.56321860171555,0.8384528788004089,0.5370018117526525,0.7920618680486673,0.0687576812347462,1.0,0.0014853703884845
64.17951307212296,0.890051785780882,0.3935177944120117,0.6802271880151541,0.0592539008785121,1.0,0.0024013139789698
62.85980652555256,0.674040974160935,0.5406126401019847,0.561086876146152,0.0598618923621394,1.0,0.0032329385644504
68.609493199734,0.568895769263531,0.1489334664273117,0.1444489441249947,0.0596022322547704,1.0,0.0025822874327468
68.27780653490487,0.8056653382149791,0.4108164929967267,0.8107291669821902,0.0654547829239891,1.0,0.0023996171500007
62.418193870754656,0.7250183377167182,0.5002033335392073,0.3895353548986082,0.0598310075989004,1.0,0.0020482493352694
70.05983813851256,0.9495733272380532,0.624060950971337,0.8151365737923267,0.0795904561500187,1.0,0.0028050139635444
70.51025202329437,0.9527128341524532,0.513101206108591,0.8211197182878257,0.0778726077598914,1.0,0.0019658995918454
64.58357069702275,0.90219163094095,0.858874184601531,0.5737282977273294,0.0689540338278352,1.0,0.0029536731084892
65.66889691772113,0.7797572404820767,0.8180486001595919,0.8277526900051749,0.0688888954397682,1.0,0.0030205536558939
61.33837579252701,0.7656807742269259,0.5123627843764834,0.7368758658200268,0.0585336469755186,1.0,0.0017930043486632
64.66280672682774,0.8631497635064124,0.8321387149773605,0.8351673648018688,0.0698202533344716,1.0,0.0033471746114149
63.37597700525213,0.8496057913212117,0.3250961650110789,0.8079681242783192,0.0599947226397048,1.0,0.0044878256137201
67.63715626949976,0.2818158924203266,0.4302541091174445,0.2131308394015436,0.0595332831737834,1.0,0.0025457079277923
66.2894399492362,0.905798259767836,0.7866942378743096,0.9148005167933152,0.0699516704114244,1.0,0.0032198320100099
65.82589232121506,0.8070802776269167,0.8448063300212861,0.6833251827432576,0.0678987163355892,1.0,0.002116018422518
63.391320354465975,0.900490937390971,0.8512841818834341,0.8013125436459337,0.069914524725108,1.0,0.0038385122658612
64.96528873856911,0.9098003247213146,0.2739664825826296,0.6287721610489941,0.0587334771412845,1.0,0.0027380752747367
69.80607236218626,0.8604413350906653,0.8484267425960543,0.8244145671993515,0.0794266834537605,1.0,0.0020753095304
76.63373776843771,0.9068264476346066,0.4979295019708127,0.6354870295688851,0.0798982523220163,1.0,0.0012816886077917
71.04312896378059,0.9533223428593204,0.6025029564351573,0.7705685120390889,0.079809661514112,1.0,0.00205881533074
68.65376823400582,0.9089389397206432,0.7205572206069918,0.6694473867895759,0.0683110610060521,1.0,0.0012210784808622
67.38169848315809,0.689545644470018,0.2740104672487433,0.6965064545701628,0.0591516191545774,1.0,0.0015040197090812
65.90707923614538,0.5508475474097156,0.5105834032116096,0.2639100714103888,0.0593168339670729,1.0,0.0026758683822808
70.30381541439154,0.9182705010458362,0.8109705712082624,0.711181080697874,0.0788464316214357,1.0,0.0018076316983353
66.58228442014659,0.7097176192822323,0.214208748174483,0.842199916692679,0.0570850232811322,1.0,0.0023613404763825
70.34087504999346,0.8665668355107354,0.645334532501525,0.9015397083267236,0.0798954054956251,1.0,0.0028536550262956
68.36987084406525,0.781241239387456,0.6091742311984838,0.8051597841573801,0.0698913358420454,1.0,0.0016612998845048
51.80445842530163,0.9913447730227866,0.9010093136593286,0.8321098773489697,0.0879550325677953,1.0,0.0031639285154228
64.75659519239089,0.8743461538887431,0.2083723683356383,0.8653746377227735,0.0575244412510562,1.0,0.004058231009693
68.9354796842905,0.7630693634713271,0.4221453969983406,0.8603699464561644,0.0695131113486841,1.0,0.0020742866978633
59.20456069859558,0.7856327314657775,0.8881495618302673,0.905015084074458,0.0689781865337533,1.0,0.0041768381988306
64.78674308496943,0.9788742178931928,0.8814028532107028,0.9103727135222528,0.0881451599848139,1.0,0.0051812443223083
66.91970192291899,0.738036918363427,0.8362689961928628,0.5170954246071976,0.0689916114332053,1.0,0.0021485854751088
63.19314087483056,0.9753818568749004,0.8627074292759731,0.9020915427459288,0.0783615323563543,1.0,0.0049092583651516
68.05565235166195,0.8295396509511227,0.7117254301182615,0.7169699188810004,0.0692007560381818,1.0,0.0012755634654347
71.00115574039815,0.8424343302116729,0.1294896604621472,0.8757807589942384,0.0687056825972657,1.0,0.0030707681846842
70.6876227301643,0.8475158614402805,0.7674041316988485,0.7967275534018069,0.0796422709912315,1.0,0.0019113428574974
66.97756569335836,0.8647202328354378,0.3732939745450818,0.5975341748319526,0.0598970211518382,1.0,0.0020943935736916
70.52992794466903,0.9000464588049601,0.0890920231749244,0.7765008281410808,0.0692311887192451,1.0,0.00202322643298
61.00694201921243,0.9583176258584264,0.3035764070258902,0.8696740516284294,0.0567493895589171,1.0,0.0037688199507301
68.81663381058708,0.032369737841503,0.1838232280638663,0.3344937915283669,0.0596818801725899,1.0,0.0030884213027009
37.03230799255248,0.9937290112438812,0.900839714533926,0.909775953661204,0.0853158971488092,1.0,0.0018034291397021
69.0996597340119,0.3857267893855641,0.6427372185713155,0.5252537993596935,0.069367815040036,1.0,0.0016535171425906
64.70095502978504,0.7724055529317784,0.3936782260883375,0.7593185661763062,0.0580779462708839,1.0,0.003119991301716
71.67883353552122,0.6553382426783081,0.2111315351635033,0.4586803896632402,0.0696118397215083,1.0,0.0022748416980418
69.11339610223824,0.1074626800219708,0.1698157841011632,0.1506036225993088,0.0598386001016513,1.0,0.0033721592283787
79.68086279598037,0.8625383585878706,0.5975185456082911,0.8840174189257208,0.0894564423279305,1.0,0.0032963370158912
67.0152029608096,0.859590424372397,0.1639082870969059,0.4830200723829742,0.0567380575529857,1.0,0.003934343127654
68.54957157564438,0.9792439827873912,0.3546728621386417,0.8278928712949638,0.0642045665102298,1.0,0.0039838764818688
79.94637598706962,0.7397711907653001,0.3431484755364076,0.2849240020176113,0.0795385556676402,1.0,0.0042669020883674
66.11995426209293,0.7822316768483003,0.4691959995847828,0.554755988683134,0.0598826117955171,1.0,0.0017177016363336
49.3640074441697,0.958350086142727,0.9112309270950986,0.8046604723211068,0.0756480715879819,1.0,0.0042788458299053
80.03025556023415,0.9040987372582412,0.2576652580506762,0.8536408346188288,0.0884661373537329,1.0,0.003465861584494
65.22118161185347,0.44711986338949,0.5208229654899864,0.3452356406742904,0.0593277280825979,1.0,0.0024815910032747
69.0594513078921,0.6475579755678984,0.0065011437249851,0.3112397456157341,0.0593037460134871,1.0,0.0016777735636627
66.12784115970558,0.8994986153479266,0.177914900720521,0.6021317899099311,0.0568883569533387,1.0,0.0034283903445544
70.8735441409639,0.8156075210842404,0.2714640122529417,0.7007775559425895,0.0682647580869932,1.0,0.0013268213917914
69.21894710975722,0.4523810538015418,0.6013866681130876,0.4218717474717067,0.0681210098087861,1.0,0.0018710190486652
72.33656903152,0.7413749068042793,0.5123396639146117,0.7052943245437546,0.0794297074284359,1.0,0.0015373372441777
69.01985987566889,0.5999526389180617,0.5573346460131694,0.8045811444751957,0.0687219850873191,1.0,0.0012942019517668
67.62428826963875,0.9669233019199144,0.7206152254238724,0.8074893387775333,0.0677683844658991,1.0,0.0026654210820826
